-0.990000 0.141067 -4.600000 0.726711 0.364519 0.516340
-0.990000 0.141067 -4.580000 0.723861 0.363099 0.516404
-0.990000 0.141067 -4.560000 0.721011 0.361679 0.516469
-0.990000 0.141067 -4.540000 0.718161 0.360259 0.516534
-0.990000 0.141067 -4.520000 0.715311 0.358838 0.516600
-0.990000 0.141067 -4.500000 0.712461 0.357418 0.516667
-0.990000 0.141067 -4.480000 0.709612 0.355998 0.516734
-0.990000 0.141067 -4.460000 0.706762 0.354578 0.516801
-0.990000 0.141067 -4.440000 0.703912 0.353158 0.516869
-0.990000 0.141067 -4.420000 0.701062 0.351738 0.516938
-0.990000 0.141067 -4.400000 0.698212 0.350318 0.517007
-0.990000 0.141067 -4.380000 0.695362 0.348898 0.517077
-0.990000 0.141067 -4.360000 0.692512 0.347478 0.517147
-0.990000 0.141067 -4.340000 0.689663 0.346058 0.517218
-0.990000 0.141067 -4.320000 0.686813 0.344638 0.517289
-0.990000 0.141067 -4.300000 0.683963 0.343218 0.517361
-0.990000 0.141067 -4.280000 0.681113 0.341799 0.517434
-0.990000 0.141067 -4.260000 0.678263 0.340379 0.517507
-0.990000 0.141067 -4.240000 0.675413 0.338959 0.517581
-0.990000 0.141067 -4.220000 0.672564 0.337540 0.517655
-0.990000 0.141067 -4.200000 0.669714 0.336120 0.517730
-0.990000 0.141067 -4.180000 0.666864 0.334701 0.517806
-0.990000 0.141067 -4.160000 0.664014 0.333281 0.517883
-0.990000 0.141067 -4.140000 0.661164 0.331862 0.517960
-0.990000 0.141067 -4.120000 0.658314 0.330442 0.518038
-0.990000 0.141067 -4.100000 0.655465 0.329023 0.518116
-0.990000 0.141067 -4.080000 0.652615 0.327604 0.518195
-0.990000 0.141067 -4.060000 0.649765 0.326184 0.518275
-0.990000 0.141067 -4.040000 0.646915 0.324765 0.518355
-0.990000 0.141067 -4.020000 0.644065 0.323346 0.518437
-0.990000 0.141067 -4.000000 0.641215 0.321927 0.518519
-0.990000 0.141067 -3.980000 0.638365 0.320508 0.518601
-0.990000 0.141067 -3.960000 0.635516 0.319089 0.518685
-0.990000 0.141067 -3.940000 0.632666 0.317670 0.518769
-0.990000 0.141067 -3.920000 0.629816 0.316251 0.518854
-0.990000 0.141067 -3.900000 0.626966 0.314832 0.518939
-0.990000 0.141067 -3.880000 0.624116 0.313414 0.519026
-0.990000 0.141067 -3.860000 0.621266 0.311995 0.519113
-0.990000 0.141067 -3.840000 0.618417 0.310576 0.519201
-0.990000 0.141067 -3.820000 0.615567 0.309158 0.519290
-0.990000 0.141067 -3.800000 0.612717 0.307739 0.519380
-0.990000 0.141067 -3.780000 0.609867 0.306321 0.519470
-0.990000 0.141067 -3.760000 0.607017 0.304902 0.519562
-0.990000 0.141067 -3.740000 0.604167 0.303484 0.519654
-0.990000 0.141067 -3.720000 0.601317 0.302066 0.519747
-0.990000 0.141067 -3.700000 0.598468 0.300647 0.519841
-0.990000 0.141067 -3.680000 0.595618 0.299229 0.519936
-0.990000 0.141067 -3.660000 0.592768 0.297811 0.520032
-0.990000 0.141067 -3.640000 0.589918 0.296393 0.520129
-0.990000 0.141067 -3.620000 0.587068 0.294975 0.520227
-0.990000 0.141067 -3.600000 0.584218 0.293557 0.520325
-0.990000 0.141067 -3.580000 0.581369 0.292139 0.520425
-0.990000 0.141067 -3.560000 0.578519 0.290722 0.520525
-0.990000 0.141067 -3.540000 0.575669 0.289304 0.520627
-0.990000 0.141067 -3.520000 0.572819 0.287886 0.520730
-0.990000 0.141067 -3.500000 0.569969 0.286469 0.520833
-0.990000 0.141067 -3.480000 0.567119 0.285051 0.520938
-0.990000 0.141067 -3.460000 0.564269 0.283634 0.521044
-0.990000 0.141067 -3.440000 0.561420 0.282217 0.521151
-0.990000 0.141067 -3.420000 0.558570 0.280799 0.521259
-0.990000 0.141067 -3.400000 0.555720 0.279382 0.521368
-0.990000 0.141067 -3.380000 0.552870 0.277965 0.521478
-0.990000 0.141067 -3.360000 0.550020 0.276548 0.521589
-0.990000 0.141067 -3.340000 0.547170 0.275131 0.521701
-0.990000 0.141067 -3.320000 0.544321 0.273714 0.521815
-0.990000 0.141067 -3.300000 0.541471 0.272298 0.521930
-0.990000 0.141067 -3.280000 0.538621 0.270881 0.522046
-0.990000 0.141067 -3.260000 0.535771 0.269465 0.522163
-0.990000 0.141067 -3.240000 0.532921 0.268048 0.522282
-0.990000 0.141067 -3.220000 0.530071 0.266632 0.522401
-0.990000 0.141067 -3.200000 0.527221 0.265215 0.522523
-0.990000 0.141067 -3.180000 0.524372 0.263799 0.522645
-0.990000 0.141067 -3.160000 0.521522 0.262383 0.522769
-0.990000 0.141067 -3.140000 0.518672 0.260967 0.522894
-0.990000 0.141067 -3.120000 0.515822 0.259551 0.523020
-0.990000 0.141067 -3.100000 0.512972 0.258135 0.523148
-0.990000 0.141067 -3.080000 0.510122 0.256720 0.523277
-0.990000 0.141067 -3.060000 0.507273 0.255304 0.523408
-0.990000 0.141067 -3.040000 0.504423 0.253889 0.523540
-0.990000 0.141067 -3.020000 0.501573 0.252473 0.523674
-0.990000 0.141067 -3.000000 0.498723 0.251058 0.523810
-0.990000 0.141067 -2.980000 0.495873 0.249643 0.523946
-0.990000 0.141067 -2.960000 0.493023 0.248228 0.524085
-0.990000 0.141067 -2.940000 0.490173 0.246813 0.524225
-0.990000 0.141067 -2.920000 0.487324 0.245398 0.524366
-0.990000 0.141067 -2.900000 0.484474 0.243983 0.524510
-0.990000 0.141067 -2.880000 0.481624 0.242569 0.524655
-0.990000 0.141067 -2.860000 0.478774 0.241154 0.524802
-0.990000 0.141067 -2.840000 0.475924 0.239740 0.524950
-0.990000 0.141067 -2.820000 0.473074 0.238325 0.525100
-0.990000 0.141067 -2.800000 0.470225 0.236911 0.525253
-0.990000 0.141067 -2.780000 0.467375 0.235497 0.525407
-0.990000 0.141067 -2.760000 0.464525 0.234084 0.525562
-0.990000 0.141067 -2.740000 0.461675 0.232670 0.525720
-0.990000 0.141067 -2.720000 0.458825 0.231256 0.525880
-0.990000 0.141067 -2.700000 0.455975 0.229843 0.526042
-0.990000 0.141067 -2.680000 0.453125 0.228430 0.526205
-0.990000 0.141067 -2.660000 0.450276 0.227017 0.526371
-0.990000 0.141067 -2.640000 0.447426 0.225604 0.526539
-0.990000 0.141067 -2.620000 0.444576 0.224191 0.526709
-0.990000 0.141067 -2.600000 0.441726 0.222778 0.526882
-0.990000 0.141067 -2.580000 0.438876 0.221366 0.527056
-0.990000 0.141067 -2.560000 0.436026 0.219953 0.527233
-0.990000 0.141067 -2.540000 0.433177 0.218541 0.527412
-0.990000 0.141067 -2.520000 0.430327 0.217129 0.527594
-0.990000 0.141067 -2.500000 0.427477 0.215717 0.527778
-0.990000 0.141067 -2.480000 0.424627 0.214306 0.527964
-0.990000 0.141067 -2.460000 0.421777 0.212894 0.528153
-0.990000 0.141067 -2.440000 0.418927 0.211483 0.528345
-0.990000 0.141067 -2.420000 0.416077 0.210072 0.528539
-0.990000 0.141067 -2.400000 0.413228 0.208661 0.528736
-0.990000 0.141067 -2.380000 0.410378 0.207250 0.528935
-0.990000 0.141067 -2.360000 0.407528 0.205840 0.529138
-0.990000 0.141067 -2.340000 0.404678 0.204430 0.529343
-0.990000 0.141067 -2.320000 0.401828 0.203020 0.529551
-0.990000 0.141067 -2.300000 0.398978 0.201610 0.529762
-0.990000 0.141067 -2.280000 0.396129 0.200200 0.529976
-0.990000 0.141067 -2.260000 0.393279 0.198791 0.530193
-0.990000 0.141067 -2.240000 0.390429 0.197381 0.530414
-0.990000 0.141067 -2.220000 0.387579 0.195972 0.530637
-0.990000 0.141067 -2.200000 0.384729 0.194564 0.530864
-0.990000 0.141067 -2.180000 0.381879 0.193155 0.531095
-0.990000 0.141067 -2.160000 0.379029 0.191747 0.531328
-0.990000 0.141067 -2.140000 0.376180 0.190339 0.531566
-0.990000 0.141067 -2.120000 0.373330 0.188931 0.531807
-0.990000 0.141067 -2.100000 0.370480 0.187523 0.532051
-0.990000 0.141067 -2.080000 0.367630 0.186116 0.532300
-0.990000 0.141067 -2.060000 0.364780 0.184709 0.532552
-0.990000 0.141067 -2.040000 0.361930 0.183303 0.532808
-0.990000 0.141067 -2.020000 0.359081 0.181896 0.533069
-0.990000 0.141067 -2.000000 0.356231 0.180490 0.533333
-0.990000 0.141067 -1.980000 0.353381 0.179084 0.533602
-0.990000 0.141067 -1.960000 0.350531 0.177679 0.533875
-0.990000 0.141067 -1.940000 0.347681 0.176274 0.534153
-0.990000 0.141067 -1.920000 0.344831 0.174869 0.534435
-0.990000 0.141067 -1.900000 0.341981 0.173465 0.534722
-0.990000 0.141067 -1.880000 0.339132 0.172060 0.535014
-0.990000 0.141067 -1.860000 0.336282 0.170657 0.535311
-0.990000 0.141067 -1.840000 0.333432 0.169253 0.535613
-0.990000 0.141067 -1.820000 0.330582 0.167850 0.535920
-0.990000 0.141067 -1.800000 0.327732 0.166448 0.536232
-0.990000 0.141067 -1.780000 0.324882 0.165045 0.536550
-0.990000 0.141067 -1.760000 0.322033 0.163643 0.536873
-0.990000 0.141067 -1.740000 0.319183 0.162242 0.537202
-0.990000 0.141067 -1.720000 0.316333 0.160841 0.537538
-0.990000 0.141067 -1.700000 0.313483 0.159440 0.537879
-0.990000 0.141067 -1.680000 0.310633 0.158040 0.538226
-0.990000 0.141067 -1.660000 0.307783 0.156640 0.538580
-0.990000 0.141067 -1.640000 0.304933 0.155241 0.538941
-0.990000 0.141067 -1.620000 0.302084 0.153842 0.539308
-0.990000 0.141067 -1.600000 0.299234 0.152444 0.539683
-0.990000 0.141067 -1.580000 0.296384 0.151046 0.540064
-0.990000 0.141067 -1.560000 0.293534 0.149649 0.540453
-0.990000 0.141067 -1.540000 0.290684 0.148253 0.540850
-0.990000 0.141067 -1.520000 0.287834 0.146856 0.541254
-0.990000 0.141067 -1.500000 0.284985 0.145461 0.541667
-0.990000 0.141067 -1.480000 0.282135 0.144066 0.542088
-0.990000 0.141067 -1.460000 0.279285 0.142672 0.542517
-0.990000 0.141067 -1.440000 0.276435 0.141278 0.542955
-0.990000 0.141067 -1.420000 0.273585 0.139885 0.543403
-0.990000 0.141067 -1.400000 0.270735 0.138492 0.543860
-0.990000 0.141067 -1.380000 0.267885 0.137101 0.544326
-0.990000 0.141067 -1.360000 0.265036 0.135710 0.544803
-0.990000 0.141067 -1.340000 0.262186 0.134320 0.545290
-0.990000 0.141067 -1.320000 0.259336 0.132930 0.545788
-0.990000 0.141067 -1.300000 0.256486 0.131541 0.546296
-0.990000 0.141067 -1.280000 0.253636 0.130154 0.546816
-0.990000 0.141067 -1.260000 0.250786 0.128767 0.547348
-0.990000 0.141067 -1.240000 0.247937 0.127380 0.547893
-0.990000 0.141067 -1.220000 0.245087 0.125995 0.548450
-0.990000 0.141067 -1.200000 0.242237 0.124611 0.549020
-0.990000 0.141067 -1.180000 0.239387 0.123228 0.549603
-0.990000 0.141067 -1.160000 0.236537 0.121845 0.550201
-0.990000 0.141067 -1.140000 0.233687 0.120464 0.550813
-0.990000 0.141067 -1.120000 0.230837 0.119084 0.551440
-0.990000 0.141067 -1.100000 0.227988 0.117705 0.552083
-0.990000 0.141067 -1.080000 0.225138 0.116327 0.552743
-0.990000 0.141067 -1.060000 0.222288 0.114950 0.553419
-0.990000 0.141067 -1.040000 0.219438 0.113574 0.554113
-0.990000 0.141067 -1.020000 0.216588 0.112200 0.554825
-0.990000 0.141067 -1.000000 0.213738 0.110827 0.555556
-0.990000 0.141067 -0.980000 0.210889 0.109456 0.556306
-0.990000 0.141067 -0.960000 0.208039 0.108086 0.557078
-0.990000 0.141067 -0.940000 0.205189 0.106717 0.557870
-0.990000 0.141067 -0.920000 0.202339 0.105351 0.558685
-0.990000 0.141067 -0.900000 0.199489 0.103985 0.559524
-0.990000 0.141067 -0.880000 0.196639 0.102622 0.560386
-0.990000 0.141067 -0.860000 0.193790 0.101260 0.561275
-0.990000 0.141067 -0.840000 0.190940 0.099901 0.562189
-0.990000 0.141067 -0.820000 0.188090 0.098543 0.563131
-0.990000 0.141067 -0.800000 0.185240 0.097187 0.564103
-0.990000 0.141067 -0.780000 0.182390 0.095833 0.565104
-0.990000 0.141067 -0.760000 0.179540 0.094482 0.566138
-0.990000 0.141067 -0.740000 0.176690 0.093133 0.567204
-0.990000 0.141067 -0.720000 0.173841 0.091787 0.568306
-0.990000 0.141067 -0.700000 0.170991 0.090443 0.569444
-0.990000 0.141067 -0.680000 0.168141 0.089102 0.570621
-0.990000 0.141067 -0.660000 0.165291 0.087764 0.571839
-0.990000 0.141067 -0.640000 0.162441 0.086429 0.573099
-0.990000 0.141067 -0.620000 0.159591 0.085097 0.574405
-0.990000 0.141067 -0.600000 0.156742 0.083768 0.575758
-0.990000 0.141067 -0.580000 0.153892 0.082443 0.577160
-0.990000 0.141067 -0.560000 0.151042 0.081122 0.578616
-0.990000 0.141067 -0.540000 0.148192 0.079805 0.580128
-0.990000 0.141067 -0.520000 0.145342 0.078492 0.581699
-0.990000 0.141067 -0.500000 0.142492 0.077183 0.583333
-0.990000 0.141067 -0.480000 0.139642 0.075880 0.585034
-0.990000 0.141067 -0.460000 0.136793 0.074581 0.586806
-0.990000 0.141067 -0.440000 0.133943 0.073288 0.588652
-0.990000 0.141067 -0.420000 0.131093 0.072000 0.590580
-0.990000 0.141067 -0.400000 0.128243 0.070718 0.592593
-0.990000 0.141067 -0.380000 0.125393 0.069443 0.594697
-0.990000 0.141067 -0.360000 0.122543 0.068175 0.596899
-0.990000 0.141067 -0.340000 0.119694 0.066915 0.599206
-0.990000 0.141067 -0.320000 0.116844 0.065662 0.601626
-0.990000 0.141067 -0.300000 0.113994 0.064418 0.604167
-0.990000 0.141067 -0.280000 0.111144 0.063184 0.606838
-0.990000 0.141067 -0.260000 0.108294 0.061959 0.609649
-0.990000 0.141067 -0.240000 0.105444 0.060745 0.612613
-0.990000 0.141067 -0.220000 0.102594 0.059543 0.615741
-0.990000 0.141067 -0.200000 0.099745 0.058354 0.619048
-0.990000 0.141067 -0.180000 0.096895 0.057179 0.622549
-0.990000 0.141067 -0.160000 0.094045 0.056018 0.626263
-0.990000 0.141067 -0.140000 0.091195 0.054874 0.630208
-0.990000 0.141067 -0.120000 0.088345 0.053749 0.634409
-0.990000 0.141067 -0.100000 0.085495 0.052643 0.638889
-0.990000 0.141067 -0.080000 0.082646 0.051559 0.643678
-0.990000 0.141067 -0.060000 0.079796 0.050500 0.648810
-0.990000 0.141067 -0.040000 0.076946 0.049468 0.654321
-0.990000 0.141067 -0.020000 0.074096 0.048466 0.660256
-0.990000 0.141067 0.000000 0.071246 0.047497 0.666667
-0.990000 0.141067 0.020000 0.068425 0.046547 0.673333
-0.990000 0.141067 0.040000 0.065660 0.045598 0.680000
-0.990000 0.141067 0.060000 0.062953 0.044648 0.686667
-0.990000 0.141067 0.080000 0.060303 0.043698 0.693333
-0.990000 0.141067 0.100000 0.057709 0.042748 0.700000
-0.990000 0.141067 0.120000 0.055173 0.041798 0.706667
-0.990000 0.141067 0.140000 0.052694 0.040848 0.713333
-0.990000 0.141067 0.160000 0.050271 0.039898 0.720000
-0.990000 0.141067 0.180000 0.047906 0.038948 0.726667
-0.990000 0.141067 0.200000 0.045598 0.037998 0.733333
-0.990000 0.141067 0.220000 0.043346 0.037048 0.740000
-0.990000 0.141067 0.240000 0.041152 0.036098 0.746667
-0.990000 0.141067 0.260000 0.039014 0.035148 0.753333
-0.990000 0.141067 0.280000 0.036934 0.034198 0.760000
-0.990000 0.141067 0.300000 0.034911 0.033248 0.766667
-0.990000 0.141067 0.320000 0.032944 0.032298 0.773333
-0.990000 0.141067 0.340000 0.031035 0.031348 0.780000
-0.990000 0.141067 0.360000 0.029182 0.030398 0.786667
-0.990000 0.141067 0.380000 0.027387 0.029448 0.793333
-0.990000 0.141067 0.400000 0.025649 0.028498 0.800000
-0.990000 0.141067 0.420000 0.023967 0.027549 0.806667
-0.990000 0.141067 0.440000 0.022343 0.026599 0.813333
-0.990000 0.141067 0.460000 0.020775 0.025649 0.820000
-0.990000 0.141067 0.480000 0.019265 0.024699 0.826667
-0.990000 0.141067 0.500000 0.017812 0.023749 0.833333
-0.990000 0.141067 0.520000 0.016415 0.022799 0.840000
-0.990000 0.141067 0.540000 0.015076 0.021849 0.846667
-0.990000 0.141067 0.560000 0.013793 0.020899 0.853333
-0.990000 0.141067 0.580000 0.012568 0.019949 0.860000
-0.990000 0.141067 0.600000 0.011399 0.018999 0.866667
-0.990000 0.141067 0.620000 0.010288 0.018049 0.873333
-0.990000 0.141067 0.640000 0.009233 0.017099 0.880000
-0.990000 0.141067 0.660000 0.008236 0.016149 0.886667
-0.990000 0.141067 0.680000 0.007296 0.015199 0.893333
-0.990000 0.141067 0.700000 0.006412 0.014249 0.900000
-0.990000 0.141067 0.720000 0.005586 0.013299 0.906667
-0.990000 0.141067 0.740000 0.004816 0.012349 0.913333
-0.990000 0.141067 0.760000 0.004104 0.011399 0.920000
-0.990000 0.141067 0.780000 0.003448 0.010449 0.926667
-0.990000 0.141067 0.800000 0.002850 0.009499 0.933333
-0.990000 0.141067 0.820000 0.002308 0.008550 0.940000
-0.990000 0.141067 0.840000 0.001824 0.007600 0.946667
-0.990000 0.141067 0.860000 0.001396 0.006650 0.953333
-0.990000 0.141067 0.880000 0.001026 0.005700 0.960000
-0.990000 0.141067 0.900000 0.000712 0.004750 0.966667
-0.990000 0.141067 0.920000 0.000456 0.003800 0.973333
-0.990000 0.141067 0.940000 0.000256 0.002850 0.980000
-0.990000 0.141067 0.960000 0.000114 0.001900 0.986667
-0.990000 0.141067 0.980000 0.000028 0.000950 0.993333
-0.969796 0.243918 -3.960000 0.999968 0.499984 0.500016
-0.969796 0.243918 -3.940000 0.999838 0.499919 0.500079
-0.969796 0.243918 -3.920000 0.999607 0.499805 0.500189
-0.969796 0.243918 -3.900000 0.999275 0.499642 0.500344
-0.969796 0.243918 -3.880000 0.998843 0.499430 0.500542
-0.969796 0.243918 -3.860000 0.998310 0.499170 0.500781
-0.969796 0.243918 -3.840000 0.997677 0.498862 0.501059
-0.969796 0.243918 -3.820000 0.996943 0.498507 0.501374
-0.969796 0.243918 -3.800000 0.996108 0.498104 0.501724
-0.969796 0.243918 -3.780000 0.995173 0.497655 0.502108
-0.969796 0.243918 -3.760000 0.994137 0.497158 0.502524
-0.969796 0.243918 -3.740000 0.993001 0.496615 0.502970
-0.969796 0.243918 -3.720000 0.991764 0.496026 0.503444
-0.969796 0.243918 -3.700000 0.990426 0.495390 0.503944
-0.969796 0.243918 -3.680000 0.988988 0.494709 0.504469
-0.969796 0.243918 -3.660000 0.987449 0.493982 0.505017
-0.969796 0.243918 -3.640000 0.985810 0.493208 0.505585
-0.969796 0.243918 -3.620000 0.984070 0.492389 0.506174
-0.969796 0.243918 -3.600000 0.982229 0.491524 0.506779
-0.969796 0.243918 -3.580000 0.980288 0.490613 0.507401
-0.969796 0.243918 -3.560000 0.978246 0.489657 0.508036
-0.969796 0.243918 -3.540000 0.976104 0.488654 0.508683
-0.969796 0.243918 -3.520000 0.973860 0.487605 0.509341
-0.969796 0.243918 -3.500000 0.971517 0.486511 0.510008
-0.969796 0.243918 -3.480000 0.969073 0.485370 0.510682
-0.969796 0.243918 -3.460000 0.966528 0.484182 0.511360
-0.969796 0.243918 -3.440000 0.963882 0.482948 0.512042
-0.969796 0.243918 -3.420000 0.961136 0.481667 0.512725
-0.969796 0.243918 -3.400000 0.958289 0.480338 0.513407
-0.969796 0.243918 -3.380000 0.955342 0.478963 0.514087
-0.969796 0.243918 -3.360000 0.952294 0.477539 0.514763
-0.969796 0.243918 -3.340000 0.949146 0.476067 0.515432
-0.969796 0.243918 -3.320000 0.945896 0.474546 0.516093
-0.969796 0.243918 -3.300000 0.942547 0.472976 0.516744
-0.969796 0.243918 -3.280000 0.939096 0.471357 0.517383
-0.969796 0.243918 -3.260000 0.935545 0.469688 0.518007
-0.969796 0.243918 -3.240000 0.931894 0.467967 0.518614
-0.969796 0.243918 -3.220000 0.928142 0.466196 0.519203
-0.969796 0.243918 -3.200000 0.924289 0.464372 0.519771
